17:17:30.862 [TLM] --- TELEMETRY START (3177 samples) ---
17:17:30.864 [TLM] Time_ms,Dist_mm,X_mm,Y_mm,Yaw_mrad,Accel_x_mg,Accel_y_mg,VelL_mmps,VelR_mmps,LinePos,PidLine,PidLSet,PidRSet,PidLOut,PidROut,Bat_dv,Markers,F
17:17:30.865 [TLM] Metadata: Line kP: 0.035000, Line kI: 0.000000, Line kD: 0.000340
17:17:53.205 [TLM] 33790,16772,774,1336,-511,-511,-511,1936,999,13,-454,1954,1045,5093,2195,116,19872,25
17:17:53.302 [TLM] 33800,16788,787,1328,-574,-574,-574,1958,1119,12,-447,1947,1052,4478,670,116,19872,25
17:17:53.303 [TLM] 33810,16804,800,1319,-629,-629,-629,1738,1423,7,-558,2058,941,7596,-3816,116,3616,25
17:17:53.303 [TLM] 33820,16819,812,1310,-662,-662,-662,1679,1343,2,283,1216,1783,-4023,9055,116,3616,25
17:17:53.303 [TLM] 33830,16835,824,1300,-681,-681,-681,1429,1649,0,230,1269,1730,-480,4202,116,3616,25
17:17:53.303 [TLM] 33840,16851,837,1290,-676,-676,-676,1373,1849,-6,285,1214,1785,-1910,3023,116,3616,25
17:17:53.445 [TLM] 33850,16866,849,1280,-648,-648,-648,1050,2092,-10,360,1139,1860,341,1276,116,3616,25
17:17:53.446 [TLM] 33860,16880,860,1272,-609,-609,-609,876,2029,-14,824,675,2324,-3170,8292,116,3616,25
17:17:53.446 [TLM] 33870,16898,875,1262,-556,-556,-556,944,2504,-21,894,605,2394,-7194,4182,116,3616,25
17:17:53.447 [TLM] 33880,16912,887,1255,-472,-472,-472,804,1954,-20,1632,-132,3132,-12000,12000,116,3616,25
17:17:53.549 [TLM] 33890,16927,901,1249,-381,-381,-381,741,2239,-19,831,668,2331,-3831,6118,116,3616,25
17:17:53.551 [TLM] 33900,16944,917,1244,-268,-268,-268,504,2769,-25,892,607,2392,-2638,347,116,3616,25
17:17:53.552 [TLM] 33910,16957,930,1241,-137,-137,-137,527,2364,-18,153,1346,1653,9778,-6446,116,3616,25
17:17:53.552 [TLM] 33920,16970,943,1241,-15,-15,-15,415,2282,-24,822,677,2322,1883,5216,116,3616,25
17:17:53.553 [TLM] 33930,16984,957,1241,108,108,108,656,2384,-21,750,749,2250,1377,1871,116,3616,25
17:17:53.553 [TLM] 33940,16999,972,1244,245,245,245,639,2160,-20,783,716,2283,1669,5089,116,3616,25
17:17:53.553 [TLM] 33950,17012,984,1248,364,364,364,501,2121,-18,595,904,2095,7720,2816,116,3616,25
17:17:53.554 [TLM] 33960,17026,996,1254,470,470,470,863,1717,-13,590,909,2090,4764,7251,116,3616,25
17:17:53.555 [TLM] 33970,17040,1009,1261,559,559,559,890,2099,-15,167,1332,1667,11231,-1523,116,3616,25
17:17:53.577 [TLM] 33980,17058,1024,1271,646,646,646,863,2518,-19,693,806,2193,1923,-290,116,3616,25
17:17:53.614 [TLM] 33990,17070,1033,1279,727,727,727,870,1667,-14,461,1038,1961,6257,6562,116,3616,25
17:17:53.615 [TLM] 34000,17088,1046,1291,795,795,795,814,2422,-21,1292,207,2792,-6067,9808,116,3616,25
17:17:53.648 [TLM] 34010,17100,1054,1301,883,883,883,596,2361,-21,627,872,2127,6455,841,116,3616,25
17:17:53.683 [TLM] 34020,17117,1064,1314,994,994,994,1007,2101,-18,606,893,2106,1702,3663,116,3616,25
17:17:53.684 [TLM] 34030,17130,1070,1325,1073,1073,1073,702,2049,-17,588,911,2088,6068,3982,116,3616,25
17:17:53.718 [TLM] 34040,17144,1076,1338,1162,1162,1162,1026,1571,-10,322,1177,1822,7546,5799,116,3616,25
17:17:53.718 [TLM] 34050,17159,1082,1352,1218,1218,1218,1225,1830,-12,485,1014,1985,2479,5394,116,3616,25
17:17:53.754 [TLM] 34060,17176,1087,1368,1280,1280,1280,1122,1736,-7,67,1432,1567,10168,-503,116,3616,25
17:17:53.756 [TLM] 34070,17190,1091,1382,1307,1307,1307,1643,1557,-6,257,1242,1757,654,4890,116,3616,25
17:17:53.788 [TLM] 34080,17206,1095,1397,1328,1328,1328,1388,1508,2,-370,1870,1129,12000,-4299,116,3616,25
17:17:53.789 [TLM] 34090,17220,1098,1411,1323,1323,1323,1487,1699,1,-338,1838,1161,11432,-5803,116,3616,25
17:17:53.824 [TLM] 34100,17236,1102,1426,1301,1301,1301,1955,918,6,-265,1765,1234,4596,4792,116,3616,25
17:17:53.859 [TLM] 34110,17250,1106,1440,1261,1261,1261,1814,1000,10,-550,2050,949,10862,0,116,3616,25
17:17:53.859 [TLM] 34120,17266,1112,1455,1212,1212,1212,2381,900,14,-689,2189,810,5555,-770,116,3616,25
17:17:53.929 [TLM] 34130,17284,1119,1471,1153,1153,1153,2504,917,13,-522,2022,977,-1198,1801,116,3616,25
17:17:53.930 [TLM] 34140,17296,1124,1482,1088,1088,1088,2121,474,22,-788,2288,711,9192,3000,116,3616,25
17:17:53.930 [TLM] 34150,17310,1131,1494,1008,1008,1008,2388,659,24,-925,2425,574,7941,-814,116,3616,25
17:17:53.964 [TLM] 34160,17326,1140,1507,899,899,899,2392,550,25,-898,2398,601,7942,1123,116,3616,25
17:17:53.966 [TLM] 34170,17341,1150,1518,790,790,790,2433,638,21,-522,2022,977,1488,6169,116,3616,25
17:17:54.034 [TLM] 34180,17356,1161,1528,692,692,692,2174,784,25,-901,2401,598,10865,-2090,116,3616,25
17:17:54.034 [TLM] 34190,17370,1173,1536,588,588,588,2554,389,27,-1011,2511,488,8173,1780,116,3616,25
17:17:54.037 [TLM] 34200,17385,1186,1544,471,471,471,2572,502,27,-965,2465,534,6991,1016,116,3616,25
17:17:54.037 [TLM] 34210,17401,1201,1550,348,348,348,2605,551,17,-72,1572,1427,-8521,12000,116,3616,25
17:17:54.069 [TLM] 34220,17415,1214,1554,233,233,233,2303,512,28,-1005,2505,494,9822,657,116,3616,25
17:17:54.070 [TLM] 34230,17431,1229,1557,117,117,117,2644,791,27,-960,2460,539,4846,-1276,116,3616,25
17:17:54.103 [TLM] 34240,17445,1243,1557,-3,-3,-3,2444,439,27,-934,2434,565,6918,2938,116,3616,25
17:17:54.139 [TLM] 34250,17460,1259,1556,-130,-130,-130,2364,701,25,-895,2395,604,7563,460,116,3616,25
17:17:54.140 [TLM] 34260,17474,1273,1553,-259,-259,-259,2339,567,23,-212,1712,1287,-2012,11955,116,3616,25
17:17:54.172 [TLM] 34270,17493,1291,1547,-375,-375,-375,1813,1922,12,-789,2289,710,10012,-12000,116,20000,25
17:17:54.173 [TLM] 34280,17506,1302,1542,-485,-485,-485,2039,858,8,-14,1514,1485,-4093,12000,116,20000,25
17:17:54.353 [TLM] 34290,17524,1318,1532,-597,-597,-597,1760,1777,6,-224,1724,1275,1517,-3116,116,3744,25
17:17:54.353 [TLM] 34300,17537,1327,1525,-682,-682,-682,1562,1304,0,1,1498,1501,-356,7976,116,3744,25
17:17:54.353 [TLM] 34310,17554,1341,1513,-733,-733,-733,1128,2207,-4,286,1213,1786,580,-111,116,3744,25
17:17:54.354 [TLM] 34320,17567,1350,1504,-760,-760,-760,1050,1639,-8,469,1030,1969,-348,9243,116,3744,25
17:17:54.355 [TLM] 34330,17584,1362,1493,-752,-752,-752,949,2349,-12,453,1046,1953,917,320,116,3744,25
17:17:54.355 [TLM] 34340,17597,1372,1484,-724,-724,-724,1050,1560,-9,628,871,2128,-1750,11770,116,3744,25
17:17:54.356 [TLM] 34350,17613,1384,1473,-689,-689,-689,933,2159,-14,729,770,2229,-1783,6160,116,3744,25
17:17:54.357 [TLM] 34360,17627,1396,1465,-629,-629,-629,875,1983,-14,475,1024,1975,3286,4085,116,3744,25
17:17:54.384 [TLM] 34370,17643,1408,1456,-569,-569,-569,889,2199,-13,305,1194,1805,5984,-1073,116,3744,25
17:17:54.389 [TLM] 34380,17656,1420,1449,-513,-513,-513,988,1780,-14,-183,1683,1316,11511,-2255,116,3744,25
17:17:54.416 [TLM] 34390,17673,1434,1442,-454,-454,-454,950,2271,-18,681,818,2181,-461,5190,116,3744,25
17:17:54.417 [TLM] 34400,17688,1448,1436,-376,-376,-376,845,2069,-19,648,851,2148,899,5384,116,3744,25
17:17:54.453 [TLM] 34410,17704,1464,1430,-294,-294,-294,855,2394,-18,665,834,2165,490,1225,116,3744,25
17:17:54.454 [TLM] 34420,17717,1477,1427,-212,-212,-212,993,1748,-17,1673,-173,3173,-12000,12000,116,3744,25
17:17:54.489 [TLM] 34430,17731,1490,1425,-154,-154,-154,1026,1981,-15,726,773,2226,-1890,7000,116,3744,25
17:17:54.490 [TLM] 34440,17748,1507,1423,-76,-76,-76,854,2094,-19,1071,428,2571,-5344,10560,116,3744,25
17:17:54.526 [TLM] 34450,17764,1523,1422,11,11,11,794,2270,-17,517,982,2017,3374,156,116,3744,25
17:17:54.560 [TLM] 34460,17779,1538,1423,100,100,100,955,2059,-14,570,929,2070,1499,2899,116,3744,25
17:17:54.561 [TLM] 34470,17793,1552,1425,179,179,179,945,2066,-17,940,559,2440,-3754,8420,116,3744,25
17:17:54.593 [TLM] 34480,17809,1567,1429,264,264,264,729,2233,-18,543,956,2043,4503,693,116,3744,25
17:17:54.594 [TLM] 34490,17823,1580,1433,352,352,352,1073,1784,-13,476,1023,1976,1881,5290,116,3744,25
17:17:54.629 [TLM] 34500,17838,1595,1439,428,428,428,968,2088,-13,424,1075,1924,3923,681,116,3744,25
17:17:54.629 [TLM] 34510,17852,1607,1446,501,501,501,1066,1895,-9,83,1416,1583,8322,-2194,116,3744,25
17:17:54.662 [TLM] 34520,17867,1620,1453,572,572,572,945,2016,-11,341,1158,1841,6832,-232,116,3744,25
17:17:54.698 [TLM] 34530,17881,1632,1461,631,631,631,1120,1867,-16,1099,400,2599,-6503,12000,116,3744,25
17:17:54.699 [TLM] 34540,17899,1646,1473,698,698,698,977,2465,-16,427,1072,1927,4049,-4991,116,3744,25
17:17:54.731 [TLM] 34550,17913,1656,1482,751,751,751,1036,1981,-16,577,922,2077,745,3638,116,3744,25
17:17:54.732 [TLM] 34560,17928,1667,1492,806,806,806,1125,1836,-15,395,1104,1895,1697,3474,116,3744,25
17:17:54.767 [TLM] 34570,17944,1677,1504,873,873,873,829,2314,-18,628,871,2128,1600,1334,116,3744,25
17:17:54.768 [TLM] 34580,17958,1686,1515,947,947,947,1005,1876,-14,443,1056,1943,2453,3393,116,3744,25
17:17:54.802 [TLM] 34590,17973,1694,1528,1010,1010,1010,924,2097,-14,484,1015,1984,3136,1324,116,3744,25
17:17:54.839 [TLM] 34600,17988,1701,1540,1073,1073,1073,1053,1852,-9,-120,1620,1379,10522,-4618,116,3744,25
17:17:54.839 [TLM] 34610,18002,1707,1553,1121,1121,1121,1070,1749,-15,956,543,2456,-5640,12000,116,3744,25
17:17:54.875 [TLM] 34620,18018,1714,1568,1187,1187,1187,1076,2087,-15,394,1105,1894,1791,1685,116,3744,25
17:17:54.876 [TLM] 34630,18032,1719,1581,1257,1257,1257,1118,1627,-9,261,1238,1761,4469,4430,116,3744,25
17:17:54.908 [TLM] 34640,18047,1723,1595,1311,1311,1311,1050,1825,-16,1086,413,2586,-7164,12000,116,3744,25
17:17:54.909 [TLM] 34650,18062,1726,1611,1371,1371,1371,1001,2098,-17,551,948,2051,652,4282,116,3744,25
17:17:54.943 [TLM] 34660,18078,1729,1626,1449,1449,1449,862,2179,-16,330,1169,1830,5453,-524,116,3744,25
17:17:54.977 [TLM] 34670,18093,1730,1641,1527,1527,1527,1010,2039,-13,441,1058,1941,2466,2489,116,3744,25
17:17:54.978 [TLM] 34680,18108,1730,1656,1599,1599,1599,992,2033,-13,455,1044,1955,2770,2432,116,3744,25
17:17:55.013 [TLM] 34690,18122,1729,1670,1664,1664,1664,1176,1488,-9,660,839,2160,-1603,11350,116,3744,25
17:17:55.048 [TLM] 34700,18138,1727,1686,1723,1723,1723,1130,2125,-13,545,954,2045,-353,2878,116,3744,25
17:17:55.048 [TLM] 34710,18152,1724,1700,1789,1789,1789,760,2336,-17,558,941,2058,3681,8,116,3744,25
17:17:55.049 [TLM] 34720,18168,1720,1715,1873,1873,1873,1082,1884,-11,358,1141,1858,3718,1969,116,3744,25
17:17:55.085 [TLM] 34730,18183,1715,1729,1929,1929,1929,994,2045,-13,394,1105,1894,3726,818,116,3744,25
17:17:55.118 [TLM] 34740,18199,1709,1743,1990,1990,1990,1026,2089,-14,573,926,2073,615,2891,116,3744,25
17:17:55.119 [TLM] 34750,18213,1703,1757,2055,2055,2055,1036,1902,-14,3,1496,1503,7843,-2234,116,3744,25
17:17:55.153 [TLM] 34760,18230,1694,1771,2133,2133,2133,686,2645,-19,658,841,2158,2642,-2698,116,3744,25
17:17:55.188 [TLM] 34770,18242,1687,1781,2219,2219,2219,1067,1523,-16,983,516,2483,-5796,12000,116,3744,25
17:17:55.191 [TLM] 34780,18259,1677,1794,2289,2289,2289,1158,1979,-16,1076,423,2576,-9161,11513,116,3744,25
17:17:55.191 [TLM] 34790,18273,1667,1804,2371,2371,2371,715,2097,-16,189,1310,1689,8989,-2611,116,3744,25
17:17:55.261 [TLM] 34800,18286,1657,1813,2448,2448,2448,1297,1391,-9,300,1199,1800,1881,8231,116,3744,25
17:17:55.262 [TLM] 34810,18302,1644,1823,2514,2514,2514,1025,1993,-12,805,694,2305,-2427,7905,116,3744,25
17:17:55.262 [TLM] 34820,18316,1633,1830,2592,2592,2592,991,1845,-9,171,1328,1671,8038,286,116,3744,25
17:17:55.293 [TLM] 34830,18331,1620,1837,2654,2654,2654,1354,1721,-7,256,1243,1756,2210,2845,116,3744,25
17:17:55.294 [TLM] 34840,18346,1606,1844,2713,2713,2713,1094,1824,-9,358,1141,1858,4122,3222,116,3744,25
17:17:55.329 [TLM] 34850,18360,1594,1849,2761,2761,2761,1135,1795,-9,259,1240,1759,5233,2178,116,3744,25
17:17:55.329 [TLM] 34860,18377,1577,1855,2813,2813,2813,1203,1892,-9,356,1143,1856,2768,2353,116,3744,25
17:17:55.361 [TLM] 34870,18391,1564,1859,2856,2856,2856,1135,1946,-10,175,1324,1675,5601,-745,116,3744,25
17:17:55.400 [TLM] 34880,18408,1548,1864,2907,2907,2907,1318,1799,-9,291,1208,1791,2172,2761,116,20128,25
17:17:55.400 [TLM] 34890,18422,1534,1867,2943,2943,2943,1205,2004,-13,605,894,2105,-2552,4983,116,20128,25
17:17:55.434 [TLM] 34900,18440,1516,1870,3008,3008,3008,1083,2233,-13,294,1205,1794,2800,-3061,116,3872,25
17:17:55.435 [TLM] 34910,18453,1503,1871,3057,3057,3057,1182,1560,-10,618,881,2118,-2328,10020,116,3872,25
17:17:55.466 [TLM] 34920,18468,1488,1872,3102,3102,3102,1143,1776,-9,360,1139,1860,1710,3539,116,3872,25
17:17:55.467 [TLM] 34930,18483,1473,1872,3150,3150,3150,1060,1962,-7,84,1415,1584,7057,-2756,116,3872,25
17:17:55.503 [TLM] 34941,18499,1457,1871,3200,3200,3200,1136,1925,-11,501,998,2001,-486,3894,117,3872,25
17:17:55.541 [TLM] 34950,18513,1443,1870,3250,3250,3250,1227,1551,-5,-26,1526,1473,6761,-1999,117,3872,25
17:17:55.541 [TLM] 34960,18527,1429,1868,3285,3285,3285,1199,1659,-5,202,1297,1702,4532,2671,117,3872,25
17:17:55.575 [TLM] 34970,18541,1416,1866,3310,3310,3310,1298,1610,-5,209,1290,1709,3194,3712,117,3872,25
17:17:55.576 [TLM] 34980,18557,1400,1863,3343,3343,3343,1294,1574,-1,-175,1675,1324,9391,-1780,117,3872,25
17:17:55.608 [TLM] 34990,18571,1387,1860,3353,3353,3353,1576,1469,0,-2,1502,1497,3372,2068,117,3872,25
17:17:55.610 [TLM] 35000,18588,1370,1857,3357,3357,3357,1445,1716,0,-185,1685,1314,7647,-3753,117,3872,25
17:17:55.643 [TLM] 35010,18601,1357,1854,3354,3354,3354,1519,1502,-1,86,1413,1586,2439,2732,117,3872,25
17:17:55.679 [TLM] 35020,18617,1341,1850,3351,3351,3351,1559,1374,1,-29,1529,1470,4013,2282,117,3872,25
17:17:55.679 [TLM] 35030,18632,1327,1848,3346,3346,3346,1626,1442,0,-22,1522,1477,2391,1823,117,3872,25
17:17:55.713 [TLM] 35040,18648,1311,1844,3338,3338,3338,1560,1455,0,2,1497,1502,2469,2252,117,3872,25
17:17:55.714 [TLM] 35050,18662,1297,1842,3333,3333,3333,1505,1557,0,36,1463,1536,2349,1677,117,3872,25
17:17:55.748 [TLM] 35060,18677,1282,1839,3332,3332,3332,1497,1508,0,12,1487,1512,2626,1847,117,3872,25
17:17:55.748 [TLM] 35070,18692,1267,1836,3328,3328,3328,1545,1357,-1,279,1220,1779,-2029,7575,117,3872,25
17:17:55.783 [TLM] 35080,18709,1250,1833,3330,3330,3330,1548,1503,0,55,1444,1555,1091,2146,117,3872,25
17:17:55.819 [TLM] 35090,18724,1236,1830,3324,3324,3324,1613,1443,0,158,1341,1658,-1237,4480,117,3872,25
17:17:55.819 [TLM] 35100,18740,1220,1827,3321,3321,3321,1527,1610,-1,7,1492,1507,1259,812,117,3872,25
17:17:55.854 [TLM] 35110,18753,1208,1825,3326,3326,3326,1481,1493,0,-59,1559,1440,3043,1151,117,3872,25
17:17:55.854 [TLM] 35120,18770,1191,1822,3327,3327,3327,1611,1529,0,-290,1790,1209,4120,-2225,117,3872,25
17:17:55.888 [TLM] 35130,18784,1177,1819,3332,3332,3332,1484,1532,2,-370,1870,1129,7427,-4155,117,3872,25
17:17:55.888 [TLM] 35140,18800,1162,1816,3333,3333,3333,1510,1504,0,243,1256,1743,-1516,5045,117,3872,25
17:17:55.923 [TLM] 35150,18813,1149,1813,3336,3336,3336,1471,1464,1,318,1181,1818,-1991,6311,117,3872,25
17:17:55.959 [TLM] 35160,18829,1133,1810,3334,3334,3334,1447,1469,0,131,1368,1631,1135,3845,117,3872,25
17:17:55.959 [TLM] 35170,18843,1119,1808,3333,3333,3333,1608,1343,0,-320,1820,1179,5457,-946,117,3872,25
17:17:55.993 [TLM] 35180,18860,1103,1805,3330,3330,3330,1548,1592,0,-99,1599,1400,2741,-328,117,3872,25
17:17:55.994 [TLM] 35190,18873,1090,1802,3334,3334,3334,1550,1527,0,-5,1505,1494,1163,1859,117,3872,25
17:17:56.030 [TLM] 35200,18890,1073,1799,3339,3339,3339,1461,1591,0,21,1478,1521,1913,1202,117,3872,25
17:17:56.030 [TLM] 35210,18903,1060,1796,3343,3343,3343,1467,1543,0,79,1420,1579,1187,2382,117,3872,25
17:17:56.063 [TLM] 35220,18919,1044,1793,3344,3344,3344,1500,1466,0,94,1405,1594,712,3443,117,3872,25
17:17:56.098 [TLM] 35230,18934,1030,1790,3338,3338,3338,1505,1506,1,-211,1711,1288,5139,-1191,117,3872,25
17:17:56.098 [TLM] 35240,18949,1015,1787,3334,3334,3334,1524,1483,-1,256,1243,1756,-2209,6271,117,3872,25
17:17:56.133 [TLM] 35250,18963,1002,1784,3333,3333,3333,1540,1522,0,-636,2136,863,10146,-6700,117,3872,25
17:17:56.133 [TLM] 35260,18980,985,1781,3328,3328,3328,1548,1617,0,-1,1501,1498,593,1310,117,3872,25
17:17:56.168 [TLM] 35270,18994,971,1779,3326,3326,3326,1545,1478,2,76,1423,1576,-201,3521,117,3872,25
17:17:56.169 [TLM] 35280,19010,955,1776,3321,3321,3321,1482,1534,1,44,1455,1544,1182,2129,117,3872,25
17:17:56.203 [TLM] 35290,19024,942,1773,3317,3317,3317,1691,1424,0,361,1138,1861,-6318,8169,117,3872,25
17:17:56.237 [TLM] 35300,19040,925,1770,3319,3319,3319,1403,1411,2,-288,1788,1211,6684,-1416,117,3872,25
17:17:56.238 [TLM] 35310,19054,912,1768,3312,3312,3312,1403,1600,1,-72,1572,1427,3595,-468,117,3872,25
17:17:56.275 [TLM] 35320,19070,896,1765,3309,3309,3309,1480,1403,1,-14,1514,1485,2709,2241,117,3872,25
17:17:56.277 [TLM] 35330,19083,883,1763,3296,3296,3296,1602,1297,1,-13,1513,1486,1115,4082,117,3872,25
17:17:56.307 [TLM] 35340,19099,867,1761,3280,3280,3280,1599,1388,1,-79,1579,1420,2114,2354,117,3872,25
17:17:56.309 [TLM] 35350,19114,853,1759,3272,3272,3272,1485,1711,-1,172,1327,1672,-711,2054,117,3872,25
17:17:56.345 [TLM] 35360,19128,839,1757,3279,3279,3279,1370,1305,-1,417,1082,1917,-3119,10885,117,3872,25
17:17:56.379 [TLM] 35370,19144,823,1755,3290,3290,3290,1447,1468,0,107,1392,1607,1084,4248,117,3872,25
17:17:56.381 [TLM] 35380,19159,808,1752,3301,3301,3301,1426,1513,0,56,1443,1556,2373,2735,117,3872,25
17:17:56.412 [TLM] 35390,19172,795,1750,3306,3306,3306,1496,1452,1,-324,1824,1175,7227,-1962,117,3872,25
17:17:56.412 [TLM] 35400,19189,779,1748,3296,3296,3296,1582,1471,0,-4,1504,1495,1496,2588,117,3872,25
17:17:56.448 [TLM] 35410,19203,764,1745,3291,3291,3291,1451,1756,-1,411,1088,1911,-2949,4658,117,3872,25
17:17:56.448 [TLM] 35420,19220,748,1743,3297,3297,3297,1470,1464,0,-118,1618,1381,4457,269,117,3872,25
17:17:56.482 [TLM] 35430,19233,735,1741,3289,3289,3289,1544,1558,-3,560,939,2060,-6895,9567,117,3872,25
17:17:56.518 [TLM] 35440,19250,718,1738,3295,3295,3295,1445,1538,-1,-362,1862,1137,7260,-3549,117,3872,25
17:17:56.558 [TLM] 35450,19264,705,1736,3294,3294,3294,1443,1560,-3,196,1303,1696,-763,4335,117,3872,25
17:17:56.559 [TLM] 35460,19279,689,1734,3302,3302,3302,1435,1617,-2,-62,1562,1437,3033,-400,117,3872,25
17:17:56.560 [TLM] 35470,19293,676,1732,3308,3308,3308,1468,1433,0,24,1475,1524,1766,3200,117,3872,25
17:17:56.587 [TLM] 35480,19310,659,1729,3316,3316,3316,1411,1516,0,-174,1674,1325,5513,-571,117,3872,25
17:17:56.589 [TLM] 35490,19323,646,1726,3323,3323,3323,1494,1511,0,53,1446,1553,1383,2501,117,3872,25
17:17:56.625 [TLM] 35500,19340,630,1723,3330,3330,3330,1487,1520,1,-117,1617,1382,4337,-366,117,3872,25
17:17:56.658 [TLM] 35510,19354,615,1721,3330,3330,3330,1474,1539,0,1,1498,1501,2900,1210,117,20256,25
17:17:56.660 [TLM] 35520,19369,601,1718,3330,3330,3330,1517,1450,0,0,1500,1499,2522,2290,117,20256,25
17:17:56.693 [TLM] 35530,19384,586,1715,3328,3328,3328,1513,1525,0,-23,1523,1476,2682,1153,117,4000,25
17:17:56.694 [TLM] 35540,19400,571,1712,3325,3325,3325,1515,1514,0,-179,1679,1320,4724,-852,117,4000,25
17:17:56.728 [TLM] 35550,19411,559,1710,3319,3319,3319,1642,1096,4,71,1428,1571,579,7390,117,4000,25
17:17:56.729 [TLM] 35560,19427,544,1707,3307,3307,3307,1642,1250,9,-1155,2655,344,12000,-11743,117,4000,25
17:17:56.762 [TLM] 35570,19441,530,1705,3273,3273,3273,1977,1046,14,-694,2194,805,9381,-2752,117,4000,25
17:17:56.798 [TLM] 35580,19455,516,1704,3216,3216,3216,2155,634,19,-802,2302,697,9335,600,117,4000,25
17:17:56.798 [TLM] 35590,19471,500,1703,3138,3138,3138,2222,924,15,-29,1529,1470,-3231,8237,117,4000,25
17:17:56.834 [TLM] 35600,19486,485,1704,3056,3056,3056,2187,701,19,-429,1929,1070,3236,4939,117,4000,25
17:17:56.834 [TLM] 35610,19502,470,1706,2956,2956,2956,2332,808,19,-233,1733,1266,-1747,6762,117,4000,25
17:17:56.869 [TLM] 35620,19517,455,1710,2859,2859,2859,2088,966,14,-188,1688,1311,-309,6078,117,4000,25
17:17:56.869 [TLM] 35630,19533,440,1715,2773,2773,2773,2040,1201,14,-672,2172,827,6747,-3716,117,4000,25
17:17:56.903 [TLM] 35640,19547,427,1721,2674,2674,2674,2251,773,19,-523,2023,976,2780,3400,117,4000,25
17:17:56.937 [TLM] 35650,19562,415,1728,2561,2561,2561,2187,654,18,-407,1907,1092,1628,6669,117,4000,25
17:17:56.940 [TLM] 35660,19578,401,1738,2460,2460,2460,2005,1251,12,-381,1881,1118,1675,1237,117,4000,25
17:17:56.974 [TLM] 35670,19593,390,1748,2377,2377,2377,2012,974,9,157,1342,1657,-6018,11459,117,4000,25
17:17:56.975 [TLM] 35680,19608,379,1759,2305,2305,2305,1903,1160,12,-728,2228,771,7880,-3606,117,4000,25
17:17:57.007 [TLM] 35690,19623,370,1770,2235,2235,2235,1862,1215,8,-195,1695,1304,-49,4953,117,4000,25
17:17:57.009 [TLM] 35700,19637,362,1782,2194,2194,2194,1737,1189,9,-327,1827,1172,3970,2782,117,4128,25
17:17:57.044 [TLM] 35710,19654,352,1796,2161,2161,2161,1892,1331,7,-490,1990,1009,3681,-1208,117,4256,25
17:17:57.079 [TLM] 35720,19668,345,1807,2148,2148,2148,1513,1402,5,-650,2150,849,10563,-4184,117,4256,25
17:17:57.080 [TLM] 35730,19683,337,1820,2146,2146,2146,1595,1390,6,-219,1719,1280,4657,1218,117,4256,25
17:17:57.114 [TLM] 35740,19697,329,1832,2134,2134,2134,1594,1325,6,-97,1597,1402,3538,3452,117,4256,25
17:17:57.115 [TLM] 35750,19713,320,1845,2123,2123,2123,1380,1814,0,1,1498,1501,4253,-802,117,4256,25
17:17:57.148 [TLM] 35760,19729,312,1859,2121,2121,2121,1460,1628,-5,536,963,2036,-5379,9027,117,4256,25
17:17:57.148 [TLM] 35770,19744,304,1872,2131,2131,2131,1247,1670,-5,212,1287,1712,1766,3730,117,4256,25
17:17:57.183 [TLM] 35780,19762,294,1887,2159,2159,2159,1068,2473,-8,59,1440,1559,5736,-9155,117,4256,25
17:17:57.219 [TLM] 35790,19775,287,1898,2198,2198,2198,873,2042,-14,192,1307,1692,5460,-1198,117,4256,25
17:17:57.219 [TLM] 35800,19791,277,1910,2258,2258,2258,790,2148,-19,756,743,2256,-2113,5551,117,4256,25
17:17:57.254 [TLM] 35810,19806,267,1922,2339,2339,2339,895,2127,-15,273,1226,1773,3978,-2014,117,4256,25
17:17:57.255 [TLM] 35820,19820,257,1931,2416,2416,2416,806,2075,-15,-67,1567,1432,10472,-5505,117,4256,25
17:17:57.288 [TLM] 35830,19834,246,1939,2501,2501,2501,839,2034,-13,458,1041,1958,4264,1512,117,4256,25
17:17:57.289 [TLM] 35840,19848,234,1948,2574,2574,2574,906,2007,-16,947,552,2447,-3396,9055,117,4256,25
17:17:57.325 [TLM] 35850,19864,221,1955,2646,2646,2646,858,2267,-19,867,632,2367,-2320,5324,117,20640,25
17:17:57.360 [TLM] 35860,19877,208,1961,2719,2719,2719,1040,1745,-14,791,708,2291,-2707,10317,117,20640,25
17:17:57.360 [TLM] 35870,19894,193,1968,2784,2784,2784,1004,2135,-13,317,1182,1817,4090,-1367,117,4384,25
17:17:57.393 [TLM] 35880,19907,181,1972,2848,2848,2848,1038,2026,-15,233,1266,1733,5095,-1315,117,4384,25
17:17:57.394 [TLM] 35890,19922,166,1975,2921,2921,2921,1092,1803,-10,-325,1825,1174,12000,-6185,117,4384,25
17:17:57.428 [TLM] 35900,19936,153,1978,2972,2972,2972,1083,1983,-12,450,1049,1950,1789,2713,117,4384,25
17:17:57.429 [TLM] 35910,19952,137,1980,3032,3032,3032,1177,1675,-8,105,1394,1605,6250,949,117,4384,25
17:17:57.463 [TLM] 35920,19966,123,1981,3065,3065,3065,1261,1699,-6,224,1275,1724,3962,2784,117,4384,25
17:17:57.499 [TLM] 35930,19981,108,1982,3094,3094,3094,1387,1684,-5,319,1180,1819,1067,4427,117,4384,25
17:17:57.499 [TLM] 35940,19996,92,1983,3117,3117,3117,1445,1597,-6,443,1056,1943,-2062,7571,117,4384,25
